Elapsed time,HeightMSL,      P, Temp,   RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,    %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
        3245,    15053, 122.31,-58.0, 2.33,-84.5,270.6, 25.9,       15053,    4.4, 122.31,-33.947193,155.018206,-58.0,  120.1,                  
        3246,    15057, 122.23,-58.0, 2.33,-84.5,270.4, 25.8,       15057,    4.3, 122.23,-33.947197,155.018485,-58.0,  120.1,                  
        3247,    15061, 122.15,-58.1, 2.34,-84.5,270.1, 25.8,       15061,    4.3, 122.15,-33.947197,155.018764,-58.1,  120.1,                  
        3248,    15066, 122.07,-58.1, 2.34,-84.5,269.9, 25.7,       15066,    4.3, 122.07,-33.947194,155.019043,-58.1,  120.2,                  
        3249,    15070, 121.98,-58.1, 2.35,-84.5,269.7, 25.7,       15070,    4.3, 121.98,-33.947190,155.019323,-58.1,  120.2,                  
        3250,    15074, 121.89,-58.1, 2.35,-84.5,269.5, 25.6,       15074,    4.2, 121.89,-33.947185,155.019603,-58.1,  120.3,                  
        3251,    15078, 121.81,-58.1, 2.35,-84.5,269.3, 25.6,       15078,    4.1, 121.81,-33.947179,155.019880,-58.1,  120.3,                  
        3252,    15082, 121.74,-58.1, 2.36,-84.5,269.2, 25.6,       15082,    3.9, 121.74,-33.947173,155.020153,-58.1,  120.4,          PiTiUi  
        3253,    15086, 121.67,-58.1, 2.36,-84.5,269.0, 25.6,       15086,    3.9, 121.67,-33.947165,155.020425,-58.1,  120.4,                  
        3254,    15090, 121.59,-58.1, 2.36,-84.5,268.9, 25.5,       15090,    4.1, 121.59,-33.947156,155.020697,-58.1,  120.5,                  
        3255,    15094, 121.51,-58.1, 2.37,-84.5,268.7, 25.5,       15094,    4.3, 121.51,-33.947146,155.020969,-58.1,  120.6,                  
        3256,    15099, 121.42,-58.1, 2.37,-84.5,268.5, 25.5,       15099,    4.4, 121.42,-33.947137,155.021240,-58.1,  120.7,                  
        3257,    15103, 121.34,-58.2, 2.37,-84.5,268.3, 25.5,       15103,    4.4, 121.34,-33.947129,155.021510,-58.2,  120.7,                  
        3258,    15107, 121.25,-58.2, 2.37,-84.5,268.1, 25.5,       15107,    4.3, 121.25,-33.947123,155.021779,-58.2,  120.8,                  
        3259,    15112, 121.17,-58.2, 2.37,-84.5,268.0, 25.5,       15112,    4.2, 121.17,-33.947117,155.022050,-58.2,  120.9,                  
        3260,    15116, 121.10,-58.2, 2.37,-84.5,267.8, 25.5,       15116,    4.1, 121.10,-33.947111,155.022323,-58.2,  120.9,                  
        3261,    15120, 121.02,-58.2, 2.37,-84.5,267.7, 25.5,       15120,    4.3, 121.02,-33.947103,155.022594,-58.2,  120.9,                  
        3262,    15125, 120.93,-58.2, 2.37,-84.5,267.5, 25.5,       15124,    4.5, 120.93,-33.947092,155.022866,-58.2,  121.0,                  
        3263,    15129, 120.83,-58.2, 2.37,-84.6,267.4, 25.5,       15129,    4.6, 120.83,-33.947076,155.023138,-58.2,  121.0,                  
        3264,    15134, 120.75,-58.3, 2.36,-84.6,267.2, 25.5,       15134,    4.6, 120.75,-33.947057,155.023410,-58.3,  121.1,                  
        3265,    15138, 120.66,-58.3, 2.36,-84.6,267.1, 25.5,       15138,    4.5, 120.66,-33.947037,155.023681,-58.3,  121.1,                  
        3266,    15143, 120.58,-58.3, 2.35,-84.6,267.0, 25.5,       15143,    4.5, 120.58,-33.947017,155.023950,-58.3,  121.2,                  
        3267,    15147, 120.49,-58.3, 2.35,-84.6,266.9, 25.5,       15147,    4.4, 120.49,-33.946998,155.024219,-58.3,  121.3,                  
        3268,    15151, 120.41,-58.3, 2.34,-84.6,266.8, 25.5,       15151,    4.3, 120.41,-33.946981,155.024489,-58.3,  121.4,                  
        3269,    15156, 120.33,-58.3, 2.33,-84.7,266.7, 25.5,       15156,    4.2, 120.33,-33.946967,155.024760,-58.3,  121.5,                  
        3270,    15160, 120.25,-58.3, 2.32,-84.7,266.6, 25.5,       15160,    4.1, 120.25,-33.946956,155.025033,-58.3,  121.6,                  
        3271,    15164, 120.18,-58.2, 2.32,-84.7,266.5, 25.5,       15164,    4.0, 120.18,-33.946949,155.025310,-58.2,  121.7,                  
        3272,    15168, 120.10,-58.2, 2.31,-84.7,266.5, 25.5,       15168,    4.0, 120.10,-33.946942,155.025593,-58.2,  121.8,                  
        3273,    15172, 120.02,-58.2, 2.30,-84.7,266.4, 25.5,       15172,    4.0, 120.02,-33.946935,155.025881,-58.2,  121.9,                  
        3274,    15176, 119.94,-58.2, 2.30,-84.7,266.3, 25.5,       15176,    4.0, 119.94,-33.946928,155.026172,-58.2,  122.0,                  
        3275,    15180, 119.87,-58.2, 2.29,-84.7,266.3, 25.4,       15180,    4.0, 119.87,-33.946920,155.026461,-58.2,  122.1,                  
        3276,    15184, 119.79,-58.1, 2.29,-84.7,266.2, 25.4,       15184,    4.2, 119.79,-33.946909,155.026748,-58.1,  122.2,                  
        3277,    15188, 119.71,-58.1, 2.28,-84.7,266.2, 25.4,       15188,    4.4, 119.71,-33.946894,155.027032,-58.1,  122.3,                  
        3278,    15193, 119.62,-58.1, 2.28,-84.7,266.1, 25.4,       15193,    4.6, 119.62,-33.946874,155.027313,-58.1,  122.4,                  
        3279,    15198, 119.53,-58.1, 2.27,-84.7,266.1, 25.3,       15198,    4.6, 119.53,-33.946852,155.027591,-58.1,  122.5,                  
        3280,    15202, 119.44,-58.1, 2.27,-84.7,266.0, 25.3,       15202,    4.5, 119.44,-33.946827,155.027866,-58.1,  122.6,                  
        3281,    15207, 119.36,-58.1, 2.27,-84.7,266.0, 25.3,       15207,    4.4, 119.36,-33.946801,155.028139,-58.1,  122.7,                  
        3282,    15211, 119.28,-58.1, 2.27,-84.7,266.0, 25.3,       15211,    4.3, 119.28,-33.946775,155.028409,-58.1,  122.8,                  
        3283,    15215, 119.20,-58.1, 2.27,-84.7,265.9, 25.2,       15215,    4.1, 119.20,-33.946752,155.028676,-58.1,  122.8,                  
        3284,    15219, 119.13,-58.1, 2.26,-84.7,265.9, 25.2,       15219,    4.0, 119.13,-33.946731,155.028941,-58.1,  122.9,                  
        3285,    15223, 119.05,-58.1, 2.26,-84.7,265.9, 25.2,       15223,    4.0, 119.05,-33.946713,155.029204,-58.1,  123.0,                  
        3286,    15227, 118.97,-58.1, 2.25,-84.7,265.8, 25.1,       15227,    4.1, 118.97,-33.946696,155.029469,-58.1,  123.1,                  
        3287,    15231, 118.89,-58.0, 2.24,-84.7,265.8, 25.1,       15231,    4.1, 118.89,-33.946683,155.029736,-58.0,  123.3,                  
        3288,    15235, 118.82,-58.0, 2.23,-84.7,265.7, 25.1,       15235,    4.1, 118.82,-33.946672,155.030001,-58.0,  123.5,                  
        3289,    15240, 118.74,-57.9, 2.22,-84.7,265.7, 25.1,       15239,    4.3, 118.74,-33.946663,155.030264,-57.9,  123.6,                  
        3290,    15244, 118.65,-57.8, 2.21,-84.7,265.6, 25.1,       15244,    4.5, 118.65,-33.946657,155.030523,-57.8,  123.8,                  
        3291,    15249, 118.56,-57.8, 2.20,-84.7,265.6, 25.0,       15249,    4.6, 118.56,-33.946651,155.030781,-57.8,  124.0,                  
        3292,    15253, 118.47,-57.7, 2.19,-84.7,265.6, 25.0,       15253,    4.6, 118.47,-33.946642,155.031037,-57.7,  124.2,                  
        3293,    15258, 118.39,-57.7, 2.17,-84.7,265.5, 25.0,       15258,    4.4, 118.39,-33.946630,155.031293,-57.7,  124.4,                  
        3294,    15262, 118.32,-57.7, 2.16,-84.7,265.4, 25.0,       15262,    4.3, 118.32,-33.946615,155.031549,-57.7,  124.5,                  
        3295,    15266, 118.23,-57.7, 2.14,-84.7,265.4, 25.0,       15266,    4.2, 118.23,-33.946594,155.031808,-57.7,  124.6,                  
        3296,    15270, 118.15,-57.6, 2.13,-84.7,265.3, 25.0,       15270,    4.2, 118.15,-33.946570,155.032072,-57.6,  124.7,                  
        3297,    15275, 118.08,-57.6, 2.12,-84.8,265.3, 25.0,       15275,    4.3, 118.08,-33.946544,155.032342,-57.6,  124.8,                  
        3298,    15279, 118.00,-57.6, 2.10,-84.8,265.2, 25.0,       15279,    4.3, 118.00,-33.946519,155.032617,-57.6,  124.9,                  
        3299,    15283, 117.91,-57.6, 2.09,-84.8,265.1, 25.0,       15283,    4.4, 117.91,-33.946498,155.032897,-57.6,  125.1,                  
        3300,    15288, 117.83,-57.5, 2.08,-84.8,265.0, 25.0,       15288,    4.4, 117.83,-33.946479,155.033182,-57.5,  125.3,                  
        3301,    15292, 117.75,-57.5, 2.07,-84.8,265.0, 25.0,       15292,    4.3, 117.75,-33.946462,155.033470,-57.5,  125.4,                  
        3302,    15296, 117.68,-57.4, 2.06,-84.8,264.9, 25.0,       15296,    4.3, 117.68,-33.946445,155.033757,-57.4,  125.6,                  
        3303,    15301, 117.59,-57.4, 2.05,-84.7,264.8, 25.0,       15301,    4.3, 117.59,-33.946431,155.034041,-57.4,  125.8,                  
        3304,    15305, 117.51,-57.3, 2.05,-84.7,264.8, 25.0,       15305,    4.2, 117.51,-33.946418,155.034319,-57.3,  125.9,                  
        3305,    15309, 117.44,-57.3, 2.05,-84.7,264.7, 25.0,       15309,    4.1, 117.44,-33.946404,155.034591,-57.3,  126.0,                  
        3306,    15313, 117.36,-57.3, 2.05,-84.7,264.6, 25.0,       15313,    4.0, 117.36,-33.946387,155.034857,-57.3,  126.1,                  
        3307,    15317, 117.29,-57.3, 2.06,-84.7,264.6, 25.0,       15317,    4.1, 117.29,-33.946365,155.035118,-57.3,  126.2,                  
        3308,    15321, 117.21,-57.3, 2.06,-84.7,264.5, 25.0,       15321,    4.3, 117.21,-33.946340,155.035375,-57.3,  126.2,                  
        3309,    15326, 117.13,-57.3, 2.06,-84.7,264.5, 24.9,       15326,    4.5, 117.13,-33.946313,155.035631,-57.3,  126.3,  d v             
        3310,    15330, 117.04,-57.3, 2.07,-84.6,264.5, 24.9,       15330,    4.6, 117.04,-33.946286,155.035887,-57.3,  126.4,                  
        3311,    15335, 116.95,-57.3, 2.07,-84.6,264.4, 24.8,       15335,    4.6, 116.95,-33.946257,155.036147,-57.3,  126.6,                  
        3312,    15340, 116.87,-57.2, 2.06,-84.6,264.5, 24.8,       15340,    4.6, 116.87,-33.946228,155.036411,-57.2,  126.7,                  
        3313,    15344, 116.78,-57.2, 2.06,-84.6,264.5, 24.7,       15344,    4.7, 116.78,-33.946199,155.036681,-57.2,  126.9,                  
        3314,    15349, 116.69,-57.2, 2.05,-84.6,264.5, 24.7,       15349,    4.7, 116.69,-33.946171,155.036956,-57.2,  127.0,                  
        3315,    15354, 116.61,-57.1, 2.04,-84.6,264.5, 24.6,       15354,    4.6, 116.61,-33.946145,155.037235,-57.1,  127.2,                  
        3316,    15358, 116.53,-57.1, 2.03,-84.6,264.6, 24.5,       15358,    4.7, 116.53,-33.946119,155.037517,-57.1,  127.4,                  
        3317,    15363, 116.44,-57.0, 2.01,-84.6,264.7, 24.4,       15363,    4.9, 116.44,-33.946094,155.037800,-57.0,  127.6,                  
        3318,    15368, 116.34,-56.9, 2.00,-84.6,264.8, 24.4,       15368,    5.0, 116.34,-33.946069,155.038078,-56.9,  127.8,                  
        3319,    15373, 116.25,-56.9, 1.98,-84.6,264.9, 24.3,       15373,    4.9, 116.25,-33.946044,155.038349,-56.9,  128.0,                  
        3320,    15378, 116.17,-56.8, 1.97,-84.6,265.1, 24.2,       15378,    4.6, 116.17,-33.946022,155.038610,-56.8,  128.2,                  
        3321,    15382, 116.09,-56.7, 1.95,-84.6,265.3, 24.1,       15382,    4.3, 116.09,-33.946002,155.038865,-56.7,  128.4,                  
        3322,    15386, 116.01,-56.6, 1.93,-84.6,265.5, 24.0,       15386,    4.3, 116.01,-33.945986,155.039117,-56.6,  128.6,                  
        3323,    15391, 115.93,-56.6, 1.92,-84.6,265.7, 23.9,       15391,    4.5, 115.93,-33.945969,155.039368,-56.6,  128.8,                  
        3324,    15395, 115.85,-56.5, 1.91,-84.6,265.9, 23.8,       15395,    4.7, 115.85,-33.945951,155.039620,-56.5,  129.1,                  
        3325,    15400, 115.75,-56.5, 1.90,-84.6,266.2, 23.7,       15400,    4.9, 115.75,-33.945931,155.039869,-56.5,  129.3,                  
        3326,    15405, 115.66,-56.4, 1.89,-84.5,266.4, 23.6,       15405,    4.8, 115.66,-33.945910,155.040116,-56.4,  129.4,                  
        3327,    15410, 115.58,-56.4, 1.88,-84.5,266.7, 23.5,       15410,    4.7, 115.58,-33.945891,155.040362,-56.4,  129.6,                  
        3328,    15414, 115.50,-56.4, 1.88,-84.5,267.0, 23.4,       15414,    4.7, 115.50,-33.945872,155.040610,-56.4,  129.7,                  
        3329,    15419, 115.41,-56.3, 1.87,-84.5,267.4, 23.3,       15419,    4.8, 115.41,-33.945856,155.040859,-56.3,  129.8,                  
        3330,    15424, 115.32,-56.4, 1.87,-84.6,267.7, 23.2,       15424,    5.0, 115.32,-33.945844,155.041109,-56.4,  129.9,                  
        3331,    15429, 115.22,-56.4, 1.87,-84.6,268.1, 23.1,       15429,    4.9, 115.22,-33.945837,155.041355,-56.4,  129.9,                  
        3332,    15434, 115.13,-56.4, 1.87,-84.6,268.4, 23.0,       15434,    4.6, 115.13,-33.945836,155.041597,-56.4,  130.0,                  
        3333,    15438, 115.07,-56.4, 1.87,-84.6,268.8, 22.9,       15438,    4.4, 115.07,-33.945837,155.041835,-56.4,  130.0,                  
        3334,    15443, 114.99,-56.4, 1.88,-84.6,269.2, 22.9,       15443,    4.5, 114.99,-33.945841,155.042074,-56.4,  130.0,                  
        3335,    15448, 114.89,-56.5, 1.88,-84.6,269.6, 22.8,       15448,    4.9, 114.89,-33.945845,155.042315,-56.5,  130.1,                  
        3336,    15453, 114.79,-56.5, 1.89,-84.6,270.0, 22.7,       15453,    5.0, 114.79,-33.945848,155.042560,-56.5,  130.2,                  
        3337,    15458, 114.71,-56.5, 1.90,-84.6,270.4, 22.7,       15458,    4.8, 114.71,-33.945851,155.042806,-56.5,  130.2,                  
        3338,    15462, 114.64,-56.5, 1.91,-84.6,270.8, 22.6,       15462,    4.6, 114.64,-33.945854,155.043053,-56.5,  130.2,                  
        3339,    15467, 114.55,-56.5, 1.92,-84.5,271.2, 22.5,       15467,    4.6, 114.55,-33.945858,155.043301,-56.5,  130.3,                  
        3340,    15471, 114.46,-56.6, 1.93,-84.5,271.6, 22.5,       15471,    4.7, 114.46,-33.945863,155.043549,-56.6,  130.4,                  
        3341,    15476, 114.38,-56.6, 1.94,-84.5,272.0, 22.4,       15476,    4.7, 114.38,-33.945871,155.043794,-56.6,  130.4,                  
        3342,    15481, 114.29,-56.6, 1.95,-84.5,272.4, 22.4,       15481,    4.7, 114.29,-33.945880,155.044036,-56.6,  130.5,                  
        3343,    15485, 114.21,-56.6, 1.97,-84.4,272.8, 22.4,       15485,    4.7, 114.21,-33.945890,155.044273,-56.6,  130.5,                  
        3344,    15490, 114.13,-56.6, 1.98,-84.4,273.2, 22.3,       15490,    4.7, 114.13,-33.945899,155.044509,-56.6,  130.6,                  
        3345,    15495, 114.04,-56.6, 1.99,-84.4,273.5, 22.3,       15495,    4.7, 114.04,-33.945909,155.044746,-56.6,  130.6,                  
        3346,    15499, 113.95,-56.7, 2.00,-84.4,273.9, 22.3,       15500,    4.6, 113.95,-33.945920,155.044984,-56.7,  130.7,                  
        3347,    15504, 113.88,-56.7, 2.00,-84.4,274.3, 22.3,       15504,    4.2, 113.88,-33.945935,155.045222,-56.7,  130.7,                  
        3348,    15508, 113.81,-56.7, 2.01,-84.4,274.6, 22.3,       15508,    4.0, 113.81,-33.945953,155.045461,-56.7,  130.7,                  
        3349,    15512, 113.74,-56.7, 2.01,-84.4,275.0, 22.3,       15512,    4.1, 113.74,-33.945976,155.045699,-56.7,  130.8,                  
        3350,    15516, 113.66,-56.8, 2.02,-84.4,275.3, 22.3,       15516,    4.5, 113.66,-33.946001,155.045937,-56.8,  130.8,                  
        3351,    15521, 113.57,-56.8, 2.02,-84.4,275.6, 22.3,       15521,    4.8, 113.57,-33.946028,155.046174,-56.8,  130.8,                  
        3352,    15526, 113.48,-56.8, 2.02,-84.4,275.9, 22.3,       15526,    5.0, 113.48,-33.946053,155.046408,-56.8,  130.9,                  
        3353,    15531, 113.39,-56.9, 2.02,-84.5,276.1, 22.3,       15531,    5.2, 113.39,-33.946077,155.046639,-56.8,  130.9,                  
        3354,    15537, 113.29,-56.9, 2.02,-84.5,276.4, 22.4,       15537,    5.3, 113.29,-33.946099,155.046868,-56.9,  131.0,                  
        3355,    15542, 113.20,-56.9, 2.02,-84.5,276.6, 22.4,       15542,    5.1, 113.20,-33.946119,155.047098,-56.9,  131.0,                  
        3356,    15547, 113.11,-56.9, 2.01,-84.5,276.8, 22.4,       15547,    4.9, 113.11,-33.946140,155.047332,-56.9,  131.0,                  
        3357,    15551, 113.03,-56.9, 2.01,-84.6,277.0, 22.5,       15551,    4.7, 113.03,-33.946164,155.047568,-56.9,  131.1,                  
        3358,    15556, 112.95,-57.0, 2.01,-84.6,277.2, 22.5,       15556,    4.6, 112.95,-33.946192,155.047805,-57.0,  131.1,                  
        3359,    15560, 112.87,-57.0, 2.01,-84.6,277.3, 22.6,       15560,    4.5, 112.87,-33.946225,155.048045,-57.0,  131.2,                  
        3360,    15565, 112.79,-57.0, 2.01,-84.6,277.4, 22.7,       15565,    4.4, 112.79,-33.946261,155.048287,-57.0,  131.2,                  
        3361,    15569, 112.71,-57.0, 2.02,-84.6,277.5, 22.7,       15569,    4.4, 112.71,-33.946301,155.048528,-57.0,  131.3,                  
        3362,    15573, 112.63,-57.0, 2.02,-84.6,277.6, 22.8,       15573,    4.3, 112.63,-33.946341,155.048769,-57.0,  131.3,                  
        3363,    15578, 112.56,-57.1, 2.03,-84.6,277.6, 22.9,       15578,    4.2, 112.56,-33.946380,155.049009,-57.1,  131.4,                  
        3364,    15582, 112.49,-57.1, 2.03,-84.6,277.7, 23.0,       15582,    4.2, 112.49,-33.946416,155.049250,-57.1,  131.4,                  
        3365,    15586, 112.41,-57.1, 2.04,-84.6,277.7, 23.1,       15586,    4.3, 112.41,-33.946451,155.049493,-57.1,  131.5,                  
        3366,    15591, 112.33,-57.1, 2.04,-84.6,277.6, 23.1,       15590,    4.4, 112.33,-33.946483,155.049737,-57.1,  131.6,                  
        3367,    15595, 112.25,-57.1, 2.04,-84.6,277.6, 23.2,       15595,    4.7, 112.25,-33.946514,155.049982,-57.1,  131.7,                  
        3368,    15600, 112.16,-57.1, 2.04,-84.5,277.5, 23.3,       15600,    4.9, 112.16,-33.946543,155.050228,-57.1,  131.8,                  
        3369,    15605, 112.07,-57.1, 2.05,-84.5,277.5, 23.4,       15605,    4.9, 112.07,-33.946570,155.050478,-57.1,  131.9,                  
