Elapsed time,HeightMSL,      P, Temp,    RH, Dewp,  Dir,Speed,GpsHeightMSL,AscRate,     Pc,       Lat,       Lon, VirT,PotTemp,          KeyFlags
           s,        m,    hPa,   °C,     %,   °C,    °,  m/s,           m,    m/s,    hPa,         °,         °,   °C,     °C,                  
        4954,    20887,  48.89,-55.9,  1.38,-86.1, 81.1,  5.6,       20887,    4.8,  48.89,-33.548585,154.614357,-55.9,  243.5,                  
        4955,    20892,  48.85,-55.9,  1.38,-86.0, 81.3,  5.6,       20892,    4.9,  48.85,-33.548597,154.614288,-55.9,  243.7,                  
        4956,    20897,  48.82,-55.8,  1.38,-86.0, 81.5,  5.6,       20897,    4.7,  48.82,-33.548610,154.614212,-55.8,  243.9,                  
        4957,    20902,  48.78,-55.8,  1.38,-86.0, 81.7,  5.7,       20902,    4.5,  48.78,-33.548623,154.614130,-55.8,  244.2,                  
        4958,    20906,  48.75,-55.7,  1.38,-85.9, 81.9,  5.7,       20906,    4.4,  48.75,-33.548633,154.614047,-55.7,  244.5,                  
        4959,    20910,  48.72,-55.6,  1.37,-85.8, 82.0,  5.8,       20910,    4.5,  48.72,-33.548640,154.613967,-55.6,  244.8,                  
        4960,    20915,  48.68,-55.5,  1.37,-85.8, 82.2,  5.8,       20915,    4.8,  48.68,-33.548647,154.613891,-55.5,  245.1,                  
        4961,    20920,  48.64,-55.5,  1.37,-85.8, 82.3,  5.8,       20920,    5.1,  48.64,-33.548656,154.613820,-55.5,  245.2,                  
        4962,    20925,  48.60,-55.5,  1.37,-85.8, 82.4,  5.9,       20926,    5.1,  48.60,-33.548668,154.613755,-55.5,  245.3,                  
        4963,    20930,  48.56,-55.5,  1.37,-85.8, 82.5,  5.9,       20930,    4.8,  48.56,-33.548681,154.613695,-55.5,  245.5,                  
        4964,    20935,  48.53,-55.5,  1.37,-85.8, 82.6,  5.9,       20935,    4.6,  48.53,-33.548694,154.613637,-55.5,  245.6,                  
        4965,    20939,  48.50,-55.5,  1.37,-85.8, 82.6,  5.9,       20939,    4.4,  48.50,-33.548706,154.613582,-55.5,  245.8,          Pi      
        4966,    20944,  48.46,-55.5,  1.37,-85.8, 82.7,  6.0,       20944,    4.4,  48.46,-33.548718,154.613528,-55.5,  245.9,                  
        4967,    20948,  48.43,-55.5,  1.37,-85.8, 82.7,  6.0,       20948,    4.4,  48.43,-33.548731,154.613474,-55.5,  246.0,                  
        4968,    20952,  48.40,-55.5,  1.37,-85.8, 82.7,  6.0,       20952,    4.4,  48.40,-33.548743,154.613422,-55.5,  246.1,                  
        4969,    20957,  48.36,-55.4,  1.36,-85.8, 82.7,  6.0,       20957,    4.5,  48.36,-33.548752,154.613369,-55.4,  246.2,                  
        4970,    20961,  48.33,-55.4,  1.36,-85.8, 82.7,  6.0,       20961,    4.5,  48.33,-33.548754,154.613316,-55.4,  246.4,                  
        4971,    20966,  48.30,-55.4,  1.36,-85.8, 82.7,  6.0,       20966,    4.6,  48.30,-33.548749,154.613260,-55.4,  246.6,                  
        4972,    20971,  48.26,-55.3,  1.36,-85.7, 82.6,  6.0,       20971,    4.7,  48.26,-33.548740,154.613199,-55.3,  246.8,                  
        4973,    20975,  48.22,-55.3,  1.35,-85.7, 82.5,  6.0,       20975,    4.7,  48.22,-33.548731,154.613130,-55.3,  247.0,                  
        4974,    20980,  48.19,-55.3,  1.35,-85.7, 82.3,  6.0,       20980,    4.7,  48.19,-33.548726,154.613057,-55.3,  247.2,                  
        4975,    20985,  48.15,-55.2,  1.35,-85.7, 82.2,  6.0,       20985,    4.6,  48.15,-33.548725,154.612979,-55.2,  247.4,                  
        4976,    20989,  48.12,-55.2,  1.35,-85.7, 82.0,  6.0,       20989,    4.7,  48.12,-33.548728,154.612900,-55.2,  247.5,                  
        4977,    20994,  48.08,-55.2,  1.34,-85.7, 81.7,  6.0,       20994,    4.8,  48.08,-33.548733,154.612821,-55.2,  247.7,                  
        4978,    20999,  48.05,-55.2,  1.34,-85.7, 81.4,  5.9,       20999,    4.8,  48.05,-33.548740,154.612745,-55.2,  247.8,                  
        4979,    21004,  48.01,-55.1,  1.34,-85.7, 81.1,  5.9,       21004,    4.7,  48.01,-33.548752,154.612671,-55.1,  248.1,                  
        4980,    21008,  47.97,-55.1,  1.34,-85.6, 80.8,  5.9,       21008,    4.5,  47.97,-33.548767,154.612599,-55.1,  248.3,                  
        4981,    21012,  47.94,-55.0,  1.33,-85.6, 80.4,  5.8,       21012,    4.3,  47.94,-33.548785,154.612531,-55.0,  248.5,                  
        4982,    21017,  47.91,-55.0,  1.33,-85.6, 80.0,  5.8,       21017,    4.3,  47.91,-33.548800,154.612468,-55.0,  248.6,                  
        4983,    21021,  47.88,-55.0,  1.33,-85.6, 79.6,  5.7,       21021,    4.5,  47.88,-33.548811,154.612408,-55.0,  248.7,                  
        4984,    21026,  47.84,-55.0,  1.33,-85.6, 79.2,  5.7,       21026,    4.7,  47.84,-33.548819,154.612350,-55.0,  248.9,                  
        4985,    21031,  47.81,-55.0,  1.33,-85.6, 78.7,  5.6,       21031,    4.8,  47.81,-33.548827,154.612292,-55.0,  249.0,                  
        4986,    21035,  47.77,-55.0,  1.33,-85.6, 78.3,  5.6,       21035,    4.8,  47.77,-33.548834,154.612233,-55.0,  249.1,                  
        4987,    21040,  47.74,-55.0,  1.33,-85.6, 77.9,  5.5,       21040,    4.7,  47.74,-33.548842,154.612174,-55.0,  249.2,                  
        4988,    21045,  47.70,-55.0,  1.33,-85.6, 77.5,  5.4,       21045,    4.5,  47.70,-33.548849,154.612117,-55.0,  249.3,                  
        4989,    21049,  47.67,-55.0,  1.33,-85.6, 77.2,  5.4,       21049,    4.3,  47.67,-33.548856,154.612064,-55.0,  249.4,          Pi      
        4990,    21053,  47.64,-55.0,  1.33,-85.7, 76.9,  5.3,       21053,    4.3,  47.64,-33.548865,154.612014,-55.0,  249.4,                  
        4991,    21058,  47.61,-55.0,  1.33,-85.7, 76.6,  5.3,       21058,    4.4,  47.61,-33.548880,154.611966,-55.0,  249.5,                  
        4992,    21062,  47.57,-55.1,  1.33,-85.7, 76.2,  5.2,       21062,    4.6,  47.57,-33.548900,154.611914,-55.1,  249.6,                  
        4993,    21067,  47.54,-55.1,  1.33,-85.7, 75.9,  5.1,       21067,    4.6,  47.54,-33.548922,154.611858,-55.1,  249.7,  d v             
        4994,    21072,  47.50,-55.1,  1.33,-85.7, 75.7,  5.0,       21072,    4.7,  47.50,-33.548944,154.611800,-55.1,  249.8,                  
        4995,    21076,  47.46,-55.1,  1.34,-85.7, 75.5,  4.9,       21076,    4.6,  47.46,-33.548963,154.611740,-55.1,  249.9,                  
        4996,    21081,  47.44,-55.1,  1.34,-85.6, 75.4,  4.8,       21081,    4.5,  47.44,-33.548977,154.611681,-55.1,  250.0,                  
        4997,    21085,  47.40,-55.1,  1.34,-85.6, 75.4,  4.7,       21085,    4.7,  47.40,-33.548987,154.611623,-55.1,  250.0,                  
        4998,    21090,  47.36,-55.1,  1.35,-85.6, 75.5,  4.6,       21090,    5.0,  47.36,-33.548996,154.611566,-55.1,  250.2,          PiTiUi  
        4999,    21095,  47.32,-55.1,  1.35,-85.6, 75.6,  4.6,       21095,    5.1,  47.32,-33.549004,154.611513,-55.1,  250.3,                  
        5000,    21100,  47.29,-55.1,  1.35,-85.6, 75.9,  4.5,       21100,    4.9,  47.29,-33.549011,154.611466,-55.1,  250.4,                  
        5001,    21105,  47.25,-55.1,  1.36,-85.6, 76.3,  4.4,       21105,    4.7,  47.25,-33.549019,154.611425,-55.1,  250.5,                  
        5002,    21110,  47.22,-55.1,  1.36,-85.6, 76.8,  4.3,       21110,    4.5,  47.22,-33.549030,154.611387,-55.1,  250.6,                  
        5003,    21114,  47.19,-55.1,  1.36,-85.5, 77.6,  4.2,       21114,    4.2,  47.19,-33.549045,154.611351,-55.1,  250.7,                  
        5004,    21118,  47.16,-55.1,  1.37,-85.5, 78.5,  4.1,       21118,    4.1,  47.16,-33.549062,154.611312,-55.1,  250.8,                  
        5005,    21122,  47.13,-55.1,  1.37,-85.5, 79.4,  4.0,       21122,    4.1,  47.13,-33.549081,154.611270,-55.1,  250.9,                  
        5006,    21126,  47.10,-55.1,  1.37,-85.5, 80.4,  4.0,       21126,    4.2,  47.10,-33.549097,154.611227,-55.1,  251.0,                  
        5007,    21130,  47.07,-55.1,  1.38,-85.5, 81.4,  3.9,       21130,    4.2,  47.07,-33.549109,154.611186,-55.1,  251.1,          Pi      
        5008,    21134,  47.04,-55.1,  1.38,-85.5, 82.4,  3.9,       21134,    4.2,  47.04,-33.549118,154.611147,-55.1,  251.2,                  
        5009,    21139,  47.01,-55.1,  1.38,-85.5, 83.7,  3.8,       21139,    4.2,  47.01,-33.549128,154.611112,-55.1,  251.2,                  
        5010,    21143,  46.97,-55.2,  1.38,-85.5, 85.3,  3.8,       21143,    4.3,  46.97,-33.549139,154.611082,-55.2,  251.2,                  
        5011,    21147,  46.94,-55.2,  1.38,-85.5, 86.7,  3.8,       21147,    4.5,  46.94,-33.549152,154.611054,-55.2,  251.3,                  
        5012,    21152,  46.91,-55.2,  1.39,-85.5, 88.1,  3.8,       21152,    4.7,  46.91,-33.549165,154.611029,-55.2,  251.4,          Pi      
        5013,    21157,  46.87,-55.2,  1.39,-85.5, 89.5,  3.7,       21157,    4.8,  46.87,-33.549175,154.611003,-55.2,  251.4,                  
        5014,    21162,  46.84,-55.3,  1.39,-85.6, 91.1,  3.7,       21162,    4.8,  46.84,-33.549180,154.610977,-55.3,  251.4,                  
        5015,    21166,  46.80,-55.3,  1.39,-85.6, 93.0,  3.8,       21166,    4.7,  46.80,-33.549180,154.610948,-55.3,  251.5,                  
        5016,    21171,  46.77,-55.3,  1.39,-85.6, 95.0,  3.8,       21171,    4.6,  46.77,-33.549178,154.610917,-55.3,  251.6,                  
        5017,    21176,  46.73,-55.3,  1.38,-85.6, 97.0,  3.8,       21176,    4.5,  46.73,-33.549172,154.610883,-55.3,  251.6,                  
        5018,    21180,  46.70,-55.3,  1.38,-85.6, 98.9,  3.8,       21180,    4.4,  46.70,-33.549163,154.610846,-55.3,  251.8,                  
        5019,    21184,  46.67,-55.3,  1.38,-85.6,100.6,  3.9,       21184,    4.1,  46.67,-33.549150,154.610809,-55.3,  251.9,                  
        5020,    21188,  46.65,-55.3,  1.38,-85.6,102.3,  4.0,       21188,    4.0,  46.65,-33.549132,154.610772,-55.3,  252.1,                  
        5021,    21192,  46.61,-55.2,  1.38,-85.6,103.8,  4.0,       21192,    4.2,  46.61,-33.549112,154.610731,-55.2,  252.2,                  
        5022,    21197,  46.58,-55.2,  1.37,-85.6,105.1,  4.1,       21197,    4.5,  46.58,-33.549092,154.610686,-55.2,  252.5,                  
        5023,    21201,  46.55,-55.1,  1.37,-85.5,106.3,  4.2,       21201,    4.6,  46.55,-33.549074,154.610637,-55.1,  252.9,                  
        5024,    21206,  46.51,-55.0,  1.37,-85.5,107.3,  4.3,       21206,    4.7,  46.51,-33.549059,154.610587,-55.0,  253.1,                  
        5025,    21211,  46.48,-55.0,  1.36,-85.4,108.2,  4.3,       21211,    4.6,  46.48,-33.549043,154.610537,-55.0,  253.3,                  
        5026,    21215,  46.45,-54.9,  1.36,-85.4,108.8,  4.4,       21215,    4.4,  46.45,-33.549024,154.610490,-54.9,  253.5,                  
        5027,    21219,  46.42,-54.9,  1.36,-85.4,109.2,  4.5,       21219,    4.2,  46.42,-33.549006,154.610443,-54.9,  253.6,          PiTiUi  
        5028,    21223,  46.39,-54.9,  1.36,-85.4,109.6,  4.5,       21223,    4.2,  46.39,-33.548987,154.610397,-54.9,  253.8,                  
        5029,    21228,  46.35,-54.9,  1.36,-85.4,109.8,  4.6,       21228,    4.4,  46.35,-33.548971,154.610349,-54.9,  253.9,                  
        5030,    21232,  46.32,-54.9,  1.35,-85.4,110.1,  4.6,       21232,    4.5,  46.32,-33.548954,154.610300,-54.9,  254.0,                  
        5031,    21237,  46.29,-54.9,  1.35,-85.5,110.2,  4.7,       21237,    4.4,  46.29,-33.548936,154.610250,-54.9,  254.1,                  
        5032,    21241,  46.26,-54.9,  1.35,-85.5,110.2,  4.8,       21241,    4.3,  46.26,-33.548915,154.610201,-54.9,  254.1,                  
        5033,    21245,  46.23,-55.0,  1.35,-85.5,110.0,  4.8,       21245,    4.3,  46.23,-33.548891,154.610152,-55.0,  254.2,                  
        5034,    21250,  46.19,-55.0,  1.35,-85.5,109.8,  4.9,       21250,    4.4,  46.19,-33.548868,154.610100,-55.0,  254.3,                  
        5035,    21254,  46.16,-55.0,  1.35,-85.5,109.4,  4.9,       21254,    4.5,  46.16,-33.548846,154.610046,-55.0,  254.4,                  
        5036,    21259,  46.13,-54.9,  1.34,-85.5,108.9,  5.0,       21259,    4.4,  46.13,-33.548825,154.609988,-54.9,  254.5,                  
        5037,    21263,  46.10,-54.9,  1.34,-85.5,108.3,  5.0,       21263,    4.3,  46.10,-33.548802,154.609930,-54.9,  254.7,                  
        5038,    21267,  46.07,-54.9,  1.34,-85.5,107.7,  5.0,       21267,    4.3,  46.07,-33.548780,154.609874,-54.9,  254.8,  d v             
        5039,    21272,  46.04,-54.9,  1.34,-85.5,107.0,  5.1,       21272,    4.4,  46.04,-33.548760,154.609821,-54.9,  254.9,                  
        5040,    21276,  46.00,-54.9,  1.34,-85.5,106.4,  5.1,       21276,    4.6,  46.00,-33.548745,154.609768,-54.9,  255.1,                  
        5041,    21281,  45.97,-54.9,  1.34,-85.5,105.9,  5.1,       21281,    4.7,  45.97,-33.548734,154.609716,-54.9,  255.2,          PiTiUi  
        5042,    21286,  45.93,-54.9,  1.33,-85.5,105.3,  5.1,       21286,    4.7,  45.93,-33.548725,154.609665,-54.9,  255.3,                  
        5043,    21291,  45.90,-54.9,  1.33,-85.5,104.5,  5.1,       21290,    4.8,  45.90,-33.548716,154.609616,-54.9,  255.4,                  
        5044,    21295,  45.86,-54.9,  1.33,-85.5,103.7,  5.2,       21295,    4.8,  45.86,-33.548705,154.609570,-54.9,  255.6,                  
        5045,    21300,  45.83,-54.9,  1.33,-85.5,102.8,  5.2,       21300,    4.8,  45.83,-33.548692,154.609525,-54.9,  255.7,                  
        5046,    21305,  45.80,-54.8,  1.33,-85.5,101.8,  5.2,       21305,    4.7,  45.80,-33.548680,154.609476,-54.8,  255.9,                  
        5047,    21309,  45.76,-54.8,  1.33,-85.5,100.9,  5.3,       21309,    4.6,  45.76,-33.548670,154.609423,-54.8,  256.0,                  
        5048,    21314,  45.73,-54.8,  1.33,-85.5,100.0,  5.3,       21314,    4.4,  45.73,-33.548663,154.609367,-54.8,  256.2,                  
        5049,    21318,  45.71,-54.8,  1.33,-85.5, 99.1,  5.3,       21318,    4.2,  45.71,-33.548658,154.609307,-54.8,  256.2,                  
        5050,    21322,  45.68,-54.8,  1.33,-85.5, 98.3,  5.4,       21322,    4.3,  45.68,-33.548655,154.609250,-54.8,  256.3,                  
        5051,    21327,  45.64,-54.8,  1.33,-85.5, 97.5,  5.4,       21327,    4.4,  45.64,-33.548653,154.609191,-54.8,  256.4,                  
        5052,    21331,  45.61,-54.8,  1.33,-85.5, 96.8,  5.5,       21331,    4.5,  45.61,-33.548653,154.609130,-54.8,  256.5,                  
        5053,    21336,  45.58,-54.8,  1.33,-85.5, 96.1,  5.6,       21336,    4.4,  45.58,-33.548653,154.609067,-54.8,  256.6,                  
        5054,    21340,  45.55,-54.9,  1.34,-85.5, 95.5,  5.6,       21340,    4.4,  45.55,-33.548656,154.609001,-54.9,  256.7,                  
        5055,    21344,  45.52,-54.9,  1.34,-85.5, 95.0,  5.7,       21344,    4.4,  45.52,-33.548658,154.608938,-54.9,  256.7,                  
        5056,    21349,  45.48,-54.9,  1.34,-85.5, 94.5,  5.8,       21349,    4.4,  45.48,-33.548660,154.608881,-54.9,  256.7,                  
        5057,    21353,  45.45,-54.9,  1.34,-85.5, 94.1,  5.8,       21353,    4.5,  45.45,-33.548661,154.608829,-54.9,  256.8,                  
        5058,    21358,  45.42,-54.9,  1.35,-85.5, 93.8,  5.9,       21358,    4.5,  45.42,-33.548662,154.608778,-54.9,  256.9,                  
        5059,    21362,  45.39,-55.0,  1.35,-85.5, 93.5,  6.0,       21362,    4.4,  45.39,-33.548665,154.608726,-55.0,  257.0,                  
        5060,    21366,  45.36,-55.0,  1.35,-85.5, 93.3,  6.1,       21366,    4.3,  45.36,-33.548670,154.608669,-55.0,  257.0,                  
        5061,    21371,  45.33,-55.0,  1.35,-85.5, 93.1,  6.2,       21371,    4.3,  45.33,-33.548677,154.608606,-55.0,  257.1,                  
        5062,    21375,  45.30,-55.0,  1.36,-85.5, 93.0,  6.3,       21375,    4.3,  45.30,-33.548683,154.608540,-55.0,  257.2,                  
        5063,    21379,  45.27,-55.0,  1.36,-85.5, 92.9,  6.4,       21379,    4.4,  45.27,-33.548685,154.608472,-55.0,  257.2,                  
        5064,    21384,  45.23,-55.0,  1.36,-85.5, 92.8,  6.5,       21384,    4.5,  45.23,-33.548683,154.608400,-55.0,  257.3,                  
        5065,    21388,  45.20,-55.1,  1.36,-85.5, 92.7,  6.6,       21388,    4.6,  45.20,-33.548680,154.608323,-55.1,  257.3,                  
        5066,    21393,  45.17,-55.1,  1.37,-85.5, 92.7,  6.7,       21393,    4.6,  45.17,-33.548674,154.608241,-55.1,  257.4,                  
        5067,    21397,  45.14,-55.1,  1.37,-85.5, 92.7,  6.8,       21398,    4.5,  45.14,-33.548667,154.608158,-55.1,  257.5,                  
        5068,    21402,  45.11,-55.1,  1.37,-85.5, 92.7,  6.9,       21402,    4.3,  45.11,-33.548657,154.608077,-55.1,  257.5,                  
        5069,    21406,  45.08,-55.1,  1.37,-85.5, 92.6,  7.0,       21406,    4.2,  45.08,-33.548645,154.608002,-55.1,  257.6,                  
        5070,    21410,  45.05,-55.1,  1.37,-85.5, 92.6,  7.1,       21410,    4.3,  45.05,-33.548632,154.607931,-55.1,  257.6,                  
        5071,    21415,  45.01,-55.2,  1.37,-85.5, 92.6,  7.2,       21415,    4.4,  45.01,-33.548621,154.607862,-55.2,  257.7,                  
        5072,    21419,  44.98,-55.2,  1.37,-85.5, 92.5,  7.3,       21419,    4.4,  44.98,-33.548613,154.607791,-55.2,  257.8,                  
        5073,    21424,  44.95,-55.2,  1.38,-85.5, 92.5,  7.4,       21424,    4.4,  44.95,-33.548609,154.607718,-55.2,  257.9,                  
        5074,    21428,  44.92,-55.2,  1.38,-85.5, 92.4,  7.5,       21428,    4.4,  44.92,-33.548606,154.607643,-55.2,  258.0,                  
        5075,    21432,  44.89,-55.2,  1.38,-85.5, 92.3,  7.6,       21432,    4.4,  44.89,-33.548604,154.607566,-55.2,  258.1,                  
        5076,    21437,  44.86,-55.1,  1.38,-85.5, 92.2,  7.7,       21437,    4.5,  44.86,-33.548603,154.607486,-55.1,  258.3,                  
        5077,    21441,  44.83,-55.1,  1.38,-85.5, 92.1,  7.8,       21441,    4.5,  44.83,-33.548603,154.607398,-55.1,  258.5,                  
        5078,    21446,  44.80,-55.1,  1.38,-85.5, 91.9,  7.9,       21446,    4.5,  44.80,-33.548604,154.607301,-55.1,  258.7,                  
